frame_idx,time_s,joint_idx,joint_name,x,y,z,event_label
34,1.134165,4,left_hip,0.02164660580456257,-0.003507315181195736,0.10481986403465271,
34,1.134165,5,left_knee,0.03769152611494064,0.334045946598053,0.13504323363304138,
34,1.134165,6,left_ankle,0.013468621298670769,0.6581305265426636,0.15396538376808167,
34,1.134165,7,spine,0.07496339827775955,-0.20008763670921326,-0.02492607571184635,
34,1.134165,8,thorax,0.1525323987007141,-0.4001195430755615,-0.05113748461008072,
34,1.134165,9,neck,0.2247541844844818,-0.42634832859039307,-0.055479034781455994,
34,1.134165,10,head,0.2975694537162781,-0.4510326385498047,-0.05963745713233948,
34,1.134165,11,left_shoulder,0.17440229654312134,-0.38036835193634033,0.06485116481781006,
34,1.134165,12,left_elbow,0.16890518367290497,-0.16481620073318481,0.14267908036708832,
34,1.134165,13,left_wrist,0.2515915334224701,0.018420398235321045,0.1310342401266098,
34,1.134165,14,right_shoulder,0.1324169933795929,-0.42370662093162537,-0.16672354936599731,
34,1.134165,15,right_elbow,0.12972788512706757,-0.23334930837154388,-0.27236610651016235,
34,1.134165,16,right_wrist,0.20315372943878174,-0.06341961026191711,-0.3525257110595703,
35,1.167523,0,hip_center,-0.0025730610359460115,-6.890016084071249e-05,0.0013254780787974596,
35,1.167523,1,right_hip,-0.027188174426555634,0.0033189067617058754,-0.1021205484867096,
35,1.167523,2,right_knee,0.026635196059942245,0.36257070302963257,-0.03559722751379013,
35,1.167523,3,right_ankle,-0.0009563807398080826,0.7019495964050293,0.011149924248456955,
35,1.167523,4,left_hip,0.022044235840439796,-0.003457354148849845,0.10477273911237717,
35,1.167523,5,left_knee,0.03829994052648544,0.33408844470977783,0.13496682047843933,
35,1.167523,6,left_ankle,0.013554083183407784,0.6581348180770874,0.153866246342659,
35,1.167523,7,spine,0.07506167143583298,-0.20005203783512115,-0.025070518255233765,
35,1.167523,8,thorax,0.15270918607711792,-0.40002912282943726,-0.05146699771285057,
35,1.167523,9,neck,0.22496727108955383,-0.42615002393722534,-0.055854666978120804,
35,1.167523,10,head,0.2978495955467224,-0.45062994956970215,-0.06004655361175537,
35,1.167523,11,left_shoulder,0.17567598819732666,-0.3801080584526062,0.06428033113479614,
35,1.167523,12,left_elbow,0.1707986444234848,-0.16447103023529053,0.1419142186641693,
35,1.167523,13,left_wrist,0.25346770882606506,0.018767714500427246,0.1301807016134262,
35,1.167523,14,right_shoulder,0.1316329687833786,-0.42401307821273804,-0.1667999029159546,
35,1.167523,15,right_elbow,0.1286620795726776,-0.23488666117191315,-0.27462321519851685,
35,1.167523,16,right_wrist,0.2006622850894928,-0.06587481498718262,-0.3579537868499756,
36,1.200881,0,hip_center,-0.002551301848143339,-8.105280721792951e-05,0.0013620037352666259,
36,1.200881,1,right_hip,-0.027589306235313416,0.0032197320833802223,-0.10198530554771423,
36,1.200881,2,right_knee,0.026653103530406952,0.36248087882995605,-0.03585421293973923,
36,1.200881,3,right_ankle,-0.001032162457704544,0.7018569707870483,0.010857857763767242,
36,1.200881,4,left_hip,0.02248935028910637,-0.003382485592737794,0.1047104224562645,
36,1.200881,5,left_knee,0.03920166194438934,0.3341464400291443,0.13484425842761993,
36,1.200881,6,left_ankle,0.013704091310501099,0.6581310033798218,0.15380394458770752,
36,1.200881,7,spine,0.07523655891418457,-0.19997179508209229,-0.025281867012381554,
36,1.200881,8,thorax,0.15303637087345123,-0.3998565971851349,-0.05192754045128822,
36,1.200881,9,neck,0.2253502607345581,-0.42584681510925293,-0.05616943910717964,
36,1.200881,10,head,0.2982679605484009,-0.45024561882019043,-0.06021646782755852,
36,1.200881,11,left_shoulder,0.17700648307800293,-0.37972450256347656,0.06357960402965546,
36,1.200881,12,left_elbow,0.17288115620613098,-0.1639755517244339,0.1409456729888916,
36,1.200881,13,left_wrist,0.25554612278938293,0.019247233867645264,0.12893743813037872,
36,1.200881,14,right_shoulder,0.13092702627182007,-0.4239083528518677,-0.1670527160167694,
36,1.200881,15,right_elbow,0.12748181819915771,-0.2344910204410553,-0.27434995770454407,
36,1.200881,16,right_wrist,0.19743168354034424,-0.06579168140888214,-0.3600270748138428,
37,1.234238,0,hip_center,-0.0025212340988218784,-8.547361358068883e-05,0.0013998700305819511,
37,1.234238,1,right_hip,-0.028009478002786636,0.0031200486700981855,-0.10184032469987869,
37,1.234238,2,right_knee,0.0267479307949543,0.362384170293808,-0.03615131974220276,
37,1.234238,3,right_ankle,-0.001056123524904251,0.7017529606819153,0.01054340973496437,
37,1.234238,4,left_hip,0.02297040820121765,-0.0032916173804551363,0.10464097559452057,
37,1.234238,5,left_knee,0.040369968861341476,0.33420583605766296,0.13473838567733765,
37,1.234238,6,left_ankle,0.013913793489336967,0.6581071615219116,0.15380579233169556,
37,1.234238,7,spine,0.075478695333004,-0.19985245168209076,-0.02555057406425476,
37,1.234238,8,thorax,0.15349042415618896,-0.3996132016181946,-0.05250517278909683,
37,1.234238,9,neck,0.22588655352592468,-0.4254126250743866,-0.05650177597999573,
37,1.234238,10,head,0.29880982637405396,-0.4498310387134552,-0.06032375246286392,
37,1.234238,11,left_shoulder,0.17834100127220154,-0.379236102104187,0.0627727136015892,
37,1.234238,12,left_elbow,0.17506210505962372,-0.16336046159267426,0.1398252546787262,
37,1.234238,13,left_wrist,0.2577371895313263,0.01983208954334259,0.12743152678012848,
37,1.234238,14,right_shoulder,0.1302870213985443,-0.42337194085121155,-0.16747578978538513,
37,1.234238,15,right_elbow,0.1264810860157013,-0.23228543996810913,-0.2717588543891907,
37,1.234238,16,right_wrist,0.19441114366054535,-0.06330324709415436,-0.3584972023963928,
38,1.267596,0,hip_center,-0.0024827332235872746,-8.265426731668413e-05,0.0014404657995328307,
38,1.267596,1,right_hip,-0.028431855142116547,0.0030265632085502148,-0.10168779641389847,
38,1.267596,2,right_knee,0.02691621705889702,0.36228621006011963,-0.036471039056777954,
38,1.267596,3,right_ankle,-0.0010451320558786392,0.7016415596008301,0.010227486491203308,
38,1.267596,4,left_hip,0.023470843210816383,-0.003192419884726405,0.10456936806440353,
38,1.267596,5,left_knee,0.04176955670118332,0.33425915241241455,0.13464754819869995,
38,1.267596,6,left_ankle,0.01416885294020176,0.6580566763877869,0.15385562181472778,
38,1.267596,7,spine,0.07575394213199615,-0.19971075654029846,-0.02585068717598915,
38,1.267596,8,thorax,0.15400287508964539,-0.3993319869041443,-0.053149282932281494,
38,1.267596,9,neck,0.22649799287319183,-0.4248911738395691,-0.056886833161115646,
38,1.267596,10,head,0.2994037866592407,-0.4493952691555023,-0.060487329959869385,
38,1.267596,11,left_shoulder,0.1796349287033081,-0.37869906425476074,0.06191179156303406,
38,1.267596,12,left_elbow,0.17725390195846558,-0.1626853197813034,0.13860946893692017,
38,1.267596,13,left_wrist,0.2599310576915741,0.020481571555137634,0.12585559487342834,
38,1.267596,14,right_shoulder,0.12967196106910706,-0.42253807187080383,-0.16799962520599365,
38,1.267596,15,right_elbow,0.12565957009792328,-0.2290433943271637,-0.2677353024482727,
38,1.267596,16,right_wrist,0.1919657289981842,-0.059198394417762756,-0.35404399037361145,
39,1.300954,0,hip_center,-0.002441350370645523,-7.566972635686398e-05,0.00147744151763618,
39,1.300954,1,right_hip,-0.02883097715675831,0.002951333997771144,-0.1015414223074913,
39,1.300954,2,right_knee,0.027158012613654137,0.36219584941864014,-0.036790065467357635,
39,1.300954,3,right_ankle,-0.0010040905326604843,0.7015328407287598,0.009921524673700333,
39,1.300954,4,left_hip,0.02395385131239891,-0.0031031109392642975,0.10449664294719696,
39,1.300954,5,left_knee,0.04331487417221069,0.3342907130718231,0.13455767929553986,
39,1.300954,6,left_ankle,0.014456743374466896,0.6579685807228088,0.15393419563770294,
39,1.300954,7,spine,0.07603193819522858,-0.1995619833469391,-0.02616877108812332,
39,1.300954,8,thorax,0.154518261551857,-0.399040549993515,-0.05382629856467247,
39,1.300954,9,neck,0.2271008938550949,-0.42437583208084106,-0.05738576129078865,
39,1.300954,10,head,0.29997605085372925,-0.44899046421051025,-0.0608501173555851,
39,1.300954,11,left_shoulder,0.1808696985244751,-0.37822386622428894,0.061038997024297714,
39,1.300954,12,left_elbow,0.17933715879917145,-0.1620904803276062,0.13742060959339142,
39,1.300954,13,left_wrist,0.2620118260383606,0.02105611562728882,0.12436258792877197,
39,1.300954,14,right_shoulder,0.12911027669906616,-0.4216143488883972,-0.16856937110424042,
39,1.300954,15,right_elbow,0.12494609504938126,-0.2259264439344406,-0.26392343640327454,
39,1.300954,16,right_wrist,0.1902104616165161,-0.0552547425031662,-0.34939131140708923,
40,1.334312,0,hip_center,-0.0023964960128068924,-6.40146536170505e-05,0.0015083126490935683,
40,1.334312,1,right_hip,-0.029175614938139915,0.0028995072934776545,-0.1014118492603302,
40,1.334312,2,right_knee,0.027478696778416634,0.36211633682250977,-0.03708702325820923,
40,1.334312,3,right_ankle,-0.0009320974349975586,0.7014303207397461,0.009640693664550781,
40,1.334312,4,left_hip,0.02438926510512829,-0.0030278332997113466,0.10442851483821869,
40,1.334312,5,left_knee,0.04493971914052963,0.3342955410480499,0.13449066877365112,
40,1.334312,6,left_ankle,0.01476757600903511,0.6578421592712402,0.15405717492103577,
40,1.334312,7,spine,0.0763089656829834,-0.1994105577468872,-0.026484014466404915,
40,1.334312,8,thorax,0.1550282984972,-0.3987484574317932,-0.05449146032333374,
40,1.334312,9,neck,0.2276810109615326,-0.4238930940628052,-0.05797215923666954,
40,1.334312,10,head,0.30051568150520325,-0.44863247871398926,-0.06139947474002838,
40,1.334312,11,left_shoulder,0.18199321627616882,-0.37783995270729065,0.06021467596292496,
40,1.334312,12,left_elbow,0.18120306730270386,-0.1616073101758957,0.1363261342048645,
40,1.334312,13,left_wrist,0.26388469338417053,0.02152259647846222,0.12307970225811005,
40,1.334312,14,right_shoulder,0.12866587936878204,-0.4206526577472687,-0.1691489815711975,
40,1.334312,15,right_elbow,0.12444037199020386,-0.22302325069904327,-0.26040828227996826,
40,1.334312,16,right_wrist,0.1891721487045288,-0.05154235661029816,-0.3446526527404785,
41,1.36767,0,hip_center,-0.0023477557115256786,-4.978814467904158e-05,0.0015334660420194268,
41,1.36767,1,right_hip,-0.029446851462125778,0.002873106626793742,-0.1013040766119957,
41,1.36767,2,right_knee,0.02787453681230545,0.3620494604110718,-0.03734520822763443,
41,1.36767,3,right_ankle,-0.0008340887725353241,0.7013348340988159,0.009408451616764069,
41,1.36767,4,left_hip,0.024758895859122276,-0.002972841262817383,0.10437078028917313,
41,1.36767,5,left_knee,0.046590715646743774,0.3342667818069458,0.1344691962003708,
41,1.36767,6,left_ankle,0.015091262757778168,0.6576739549636841,0.1542472541332245,
41,1.36767,7,spine,0.07657962292432785,-0.19926239550113678,-0.02678537555038929,
41,1.36767,8,thorax,0.15552158653736115,-0.3984655737876892,-0.05512263998389244,
41,1.36767,9,neck,0.22822462022304535,-0.4234607517719269,-0.05862881988286972,
41,1.36767,10,head,0.301007479429245,-0.4483430087566376,-0.06212173029780388,
41,1.36767,11,left_shoulder,0.18293513357639313,-0.37756505608558655,0.059478554874658585,
41,1.36767,12,left_elbow,0.18275342881679535,-0.1612514853477478,0.13536357879638672,
41,1.36767,13,left_wrist,0.2654767334461212,0.021855756640434265,0.12206415086984634,
41,1.36767,14,right_shoulder,0.128387451171875,-0.41965848207473755,-0.16973379254341125,
41,1.36767,15,right_elbow,0.12430264800786972,-0.22017453610897064,-0.25687140226364136,
41,1.36767,16,right_wrist,0.18891790509223938,-0.047826528549194336,-0.3394186496734619,
42,1.401027,0,hip_center,-0.002297440078109503,-3.559026663424447e-05,0.0015551685355603695,
42,1.401027,1,right_hip,-0.02961990237236023,0.0028768812771886587,-0.10122353583574295,
42,1.401027,2,right_knee,0.028338037431240082,0.36200186610221863,-0.03755021095275879,
42,1.401027,3,right_ankle,-0.0007242020219564438,0.7012535929679871,0.009228825569152832,
42,1.401027,4,left_hip,0.025033123791217804,-0.002948121866211295,0.10433350503444672,
42,1.401027,5,left_knee,0.04819411784410477,0.33419641852378845,0.13450372219085693,
42,1.401027,6,left_ankle,0.01540706679224968,0.6574611663818359,0.15451620519161224,
42,1.401027,7,spine,0.07682763040065765,-0.19912786781787872,-0.027056772261857986,
42,1.401027,8,thorax,0.1559675633907318,-0.39821022748947144,-0.05568947643041611,
42,1.401027,9,neck,0.22869542241096497,-0.42311224341392517,-0.05934076011180878,
42,1.401027,10,head,0.3014201521873474,-0.4481382966041565,-0.06301209330558777,
42,1.401027,11,left_shoulder,0.18364211916923523,-0.37744131684303284,0.05887290835380554,
42,1.401027,12,left_elbow,0.18390941619873047,-0.1610676646232605,0.13458622992038727,
42,1.401027,13,left_wrist,0.26670587062835693,0.022013336420059204,0.12138067930936813,
42,1.401027,14,right_shoulder,0.1283014714717865,-0.4186985194683075,-0.17030158638954163,
42,1.401027,15,right_elbow,0.12461352348327637,-0.21752041578292847,-0.2534716725349426,
42,1.401027,16,right_wrist,0.1895439624786377,-0.044237151741981506,-0.333783358335495,
43,1.434385,0,hip_center,-0.002247862983494997,-2.3599874111823738e-05,0.0015691976295784116,
43,1.434385,1,right_hip,-0.02968394011259079,0.0029118498787283897,-0.10117858648300171,
43,1.434385,2,right_knee,0.02886350080370903,0.3619755208492279,-0.03769943118095398,
43,1.434385,3,right_ankle,-0.0006011929363012314,0.7011896967887878,0.00910041481256485,
43,1.434385,4,left_hip,0.025196345522999763,-0.002959067467600107,0.1043165996670723,
43,1.434385,5,left_knee,0.049687303602695465,0.33408141136169434,0.13459907472133636,
43,1.434385,6,left_ankle,0.01571602374315262,0.6572083830833435,0.1548599898815155,
43,1.434385,7,spine,0.07704475522041321,-0.19901242852210999,-0.02729753404855728,
43,1.434385,8,thorax,0.15635189414024353,-0.39799124002456665,-0.056186266243457794,
43,1.434385,9,neck,0.2290707528591156,-0.42287683486938477,-0.06011780723929405,
43,1.434385,10,head,0.3017353117465973,-0.44803133606910706,-0.06409058719873428,
43,1.434385,11,left_shoulder,0.1840919852256775,-0.3775004744529724,0.05841034650802612,
43,1.434385,12,left_elbow,0.1846306174993515,-0.16109389066696167,0.1340281069278717,
43,1.434385,13,left_wrist,0.26753005385398865,0.02195604145526886,0.12103995680809021,
43,1.434385,14,right_shoulder,0.1284429430961609,-0.41784408688545227,-0.17085132002830505,
43,1.434385,15,right_elbow,0.12538602948188782,-0.21521182358264923,-0.25043970346450806,
43,1.434385,16,right_wrist,0.1910385638475418,-0.04097829759120941,-0.328063428401947,
44,1.467743,0,hip_center,-0.002198769710958004,-1.3709726772503927e-05,0.0015723471296951175,
44,1.467743,1,right_hip,-0.029622726142406464,0.0029789807740598917,-0.10117702186107635,
44,1.467743,2,right_knee,0.029442783445119858,0.3619736135005951,-0.037787340581417084,
44,1.467743,3,right_ankle,-0.0004765130579471588,0.7011458277702332,0.009028114378452301,
44,1.467743,4,left_hip,0.02523278445005417,-0.0030064270831644535,0.10432146489620209,
44,1.467743,5,left_knee,0.051035042852163315,0.33392202854156494,0.13476085662841797,
44,1.467743,6,left_ankle,0.016005877405405045,0.6569200754165649,0.15527406334877014,
44,1.467743,7,spine,0.07724598050117493,-0.1989113986492157,-0.027503354474902153,
44,1.467743,8,thorax,0.15670454502105713,-0.3977993130683899,-0.056601110845804214,
44,1.467743,9,neck,0.2293758988380432,-0.4227583110332489,-0.06092619523406029,
44,1.467743,10,head,0.30197858810424805,-0.4480246305465698,-0.06530021876096725,
44,1.467743,11,left_shoulder,0.1842517852783203,-0.37774497270584106,0.058119166642427444,
44,1.467743,12,left_elbow,0.18485885858535767,-0.1613343209028244,0.13372468948364258,
44,1.467743,13,left_wrist,0.2679033577442169,0.02167363464832306,0.12107604742050171,
44,1.467743,14,right_shoulder,0.12892092764377594,-0.41710907220840454,-0.17138926684856415,
44,1.467743,15,right_elbow,0.1267409473657608,-0.2132462114095688,-0.24780043959617615,
44,1.467743,16,right_wrist,0.19336894154548645,-0.03808453679084778,-0.3224470019340515,
45,1.501101,0,hip_center,-0.002148252446204424,-3.4838049032259732e-06,0.001562510384246707,
45,1.501101,1,right_hip,-0.029424984008073807,0.0030839971732348204,-0.10122323036193848,
45,1.501101,2,right_knee,0.030075494199991226,0.3620031177997589,-0.0378127247095108,
45,1.501101,3,right_ankle,-0.00034857355058193207,0.7011269927024841,0.009027667343616486,
45,1.501101,4,left_hip,0.025134995579719543,-0.003090981626883149,0.1043483167886734,
45,1.501101,5,left_knee,0.05224015191197395,0.33371701836586,0.1349881887435913,
45,1.501101,6,left_ankle,0.016272444278001785,0.6565954685211182,0.15575949847698212,
45,1.501101,7,spine,0.07744859158992767,-0.19881729781627655,-0.027670441195368767,
45,1.501101,8,thorax,0.15705859661102295,-0.3976217210292816,-0.056924380362033844,
45,1.501101,9,neck,0.2296433299779892,-0.42274221777915955,-0.06174119934439659,
45,1.501101,10,head,0.30218127369880676,-0.44810518622398376,-0.06660284847021103,
45,1.501101,11,left_shoulder,0.1841471791267395,-0.3781464099884033,0.05800468474626541,
45,1.501101,12,left_elbow,0.18467915058135986,-0.16175079345703125,0.13365381956100464,
45,1.501101,13,left_wrist,0.2679034471511841,0.021204546093940735,0.12143304944038391,
45,1.501101,14,right_shoulder,0.12977488338947296,-0.416494220495224,-0.1719050109386444,
45,1.501101,15,right_elbow,0.12871818244457245,-0.21156391501426697,-0.2454301118850708,
45,1.501101,16,right_wrist,0.19644981622695923,-0.035505861043930054,-0.31690746545791626,
46,1.534459,0,hip_center,-0.0020955917425453663,9.1437414084794e-06,0.0015388079918920994,
46,1.534459,1,right_hip,-0.029087653383612633,0.003232955699786544,-0.1013178750872612,
46,1.534459,2,right_knee,0.030765773728489876,0.36206814646720886,-0.03776458650827408,
46,1.534459,3,right_ankle,-0.00020265020430088043,0.7011383771896362,0.009107459336519241,
46,1.534459,4,left_hip,0.024901341646909714,-0.0032145881559699774,0.10439600050449371,
46,1.534459,5,left_knee,0.05331965535879135,0.333463191986084,0.1352757215499878,
46,1.534459,6,left_ankle,0.01652603968977928,0.6562319993972778,0.15630239248275757,
46,1.534459,7,spine,0.07768116891384125,-0.198715478181839,-0.02780991792678833,
46,1.534459,8,thorax,0.15747109055519104,-0.397430956363678,-0.05717787891626358,
46,1.534459,9,neck,0.22992852330207825,-0.4227989912033081,-0.06257844716310501,
46,1.534459,10,head,0.30239346623420715,-0.44825446605682373,-0.06801169365644455,
46,1.534459,11,left_shoulder,0.18384253978729248,-0.3786761462688446,0.05803745239973068,
46,1.534459,12,left_elbow,0.18426111340522766,-0.16230641305446625,0.13376133143901825,
46,1.534459,13,left_wrist,0.2676886320114136,0.020587638020515442,0.12201830744743347,
46,1.534459,14,right_shoulder,0.1310601383447647,-0.41595086455345154,-0.17241933941841125,
46,1.534459,15,right_elbow,0.13124890625476837,-0.21008390188217163,-0.24328720569610596,
46,1.534459,16,right_wrist,0.20014815032482147,-0.033207863569259644,-0.3115571439266205,
47,1.567816,0,hip_center,-0.0020364830270409584,2.3652555682929233e-05,0.0015013098018243909,
47,1.567816,1,right_hip,-0.028601951897144318,0.0034332778304815292,-0.10146039724349976,
47,1.567816,2,right_knee,0.03152432665228844,0.3621732294559479,-0.037627555429935455,
47,1.567816,3,right_ankle,-1.6357749700546265e-05,0.7011805772781372,0.00931740552186966,
47,1.567816,4,left_hip,0.024532560259103775,-0.0033857363741844893,0.10446386784315109,
47,1.567816,5,left_knee,0.054297275841236115,0.3331497311592102,0.13562548160552979,
47,1.567816,6,left_ankle,0.016783419996500015,0.6558173894882202,0.156929612159729,
47,1.567816,7,spine,0.07795988023281097,-0.19860133528709412,-0.027924133464694023,
47,1.567816,8,thorax,0.1579703986644745,-0.3972170352935791,-0.05736658349633217,
47,1.567816,9,neck,0.23026195168495178,-0.42291146516799927,-0.06340915709733963,
47,1.567816,10,head,0.30264174938201904,-0.44846782088279724,-0.06946814060211182,
47,1.567816,11,left_shoulder,0.1833820790052414,-0.3793315589427948,0.058202121406793594,
47,1.567816,12,left_elbow,0.18371343612670898,-0.16299651563167572,0.1340254843235016,
47,1.567816,13,left_wrist,0.2673732042312622,0.019824936985969543,0.12281638383865356,
47,1.567816,14,right_shoulder,0.13278008997440338,-0.41542646288871765,-0.17293033003807068,
47,1.567816,15,right_elbow,0.13432791829109192,-0.20870175957679749,-0.24123844504356384,
47,1.567816,16,right_wrist,0.2043668031692505,-0.031066030263900757,-0.30630093812942505,
48,1.601174,0,hip_center,-0.0019677721429616213,4.431363777257502e-05,0.001452018739655614,
48,1.601174,1,right_hip,-0.02795526757836342,0.0037003185134381056,-0.10164864361286163,
48,1.601174,2,right_knee,0.032375916838645935,0.3623301088809967,-0.037391647696495056,
48,1.601174,3,right_ankle,0.00022185221314430237,0.7012627720832825,0.009676612913608551,
48,1.601174,4,left_hip,0.024025291204452515,-0.0036111457739025354,0.10455307364463806,
48,1.601174,5,left_knee,0.05522129684686661,0.3327637314796448,0.13604694604873657,
48,1.601174,6,left_ankle,0.017059609293937683,0.6553350687026978,0.15765686333179474,
48,1.601174,7,spine,0.07832173258066177,-0.19845470786094666,-0.02802492305636406,
48,1.601174,8,thorax,0.1586281955242157,-0.3969436585903168,-0.05751650407910347,
48,1.601174,9,neck,0.23071709275245667,-0.4230360984802246,-0.06423652172088623,
48,1.601174,10,head,0.30299079418182373,-0.4487268328666687,-0.07095720618963242,
48,1.601174,11,left_shoulder,0.18280629813671112,-0.38009822368621826,0.05847237631678581,
48,1.601174,12,left_elbow,0.18313346803188324,-0.163810133934021,0.13442955911159515,
48,1.601174,13,left_wrist,0.2671043276786804,0.018903061747550964,0.12379628419876099,
48,1.601174,14,right_shoulder,0.135014608502388,-0.41479331254959106,-0.173468679189682,
48,1.601174,15,right_elbow,0.1380239725112915,-0.20723377168178558,-0.23914575576782227,
48,1.601174,16,right_wrist,0.2090897262096405,-0.02888426184654236,-0.301066130399704,
49,1.634532,0,hip_center,-0.0018901024013757706,7.302867015823722e-05,0.0013926425017416477,
49,1.634532,1,right_hip,-0.02717996947467327,0.004029187839478254,-0.10187029838562012,
49,1.634532,2,right_knee,0.03330247104167938,0.36254051327705383,-0.037096455693244934,
49,1.634532,3,right_ankle,0.0005025193095207214,0.7013901472091675,0.01012340933084488,
49,1.634532,4,left_hip,0.02340841479599476,-0.003882068209350109,0.10465526580810547,
49,1.634532,5,left_knee,0.05610049515962601,0.332316130399704,0.1365157961845398,
49,1.634532,6,left_ankle,0.017343636602163315,0.6547951698303223,0.15844155848026276,
49,1.634532,7,spine,0.07876095175743103,-0.19827419519424438,-0.028119053691625595,
49,1.634532,8,thorax,0.15943363308906555,-0.3966097831726074,-0.05764302611351013,
49,1.634532,9,neck,0.2312926948070526,-0.42314043641090393,-0.06507167220115662,
49,1.634532,10,head,0.3034447431564331,-0.44898122549057007,-0.07248833775520325,
49,1.634532,11,left_shoulder,0.18216055631637573,-0.38095822930336,0.058805614709854126,
49,1.634532,12,left_elbow,0.18259023129940033,-0.16474810242652893,0.1349838823080063,
49,1.634532,13,left_wrist,0.2669270634651184,0.017834216356277466,0.12502001225948334,
49,1.634532,14,right_shoulder,0.13768446445465088,-0.41403818130493164,-0.17402318120002747,
49,1.634532,15,right_elbow,0.1421259641647339,-0.20567123591899872,-0.23700717091560364,
49,1.634532,16,right_wrist,0.2140578329563141,-0.02661818265914917,-0.2958190143108368,
50,1.66789,0,hip_center,-0.0018010862404480577,0.00011131371138617396,0.0013207326410338283,
50,1.66789,1,right_hip,-0.026292016729712486,0.004418837837874889,-0.10212056338787079,
50,1.66789,2,right_knee,0.03430773317813873,0.36280691623687744,-0.036776863038539886,
50,1.66789,3,right_ankle,0.0008387453854084015,0.7015672922134399,0.010613974183797836,
50,1.66789,4,left_hip,0.02270272746682167,-0.004194337408989668,0.10476083308458328,
50,1.66789,5,left_knee,0.05697249621152878,0.33180785179138184,0.13702842593193054,
50,1.66789,6,left_ankle,0.017635520547628403,0.6541965007781982,0.15924926102161407,
50,1.66789,7,spine,0.07927081733942032,-0.1980602890253067,-0.028217749670147896,
50,1.66789,8,thorax,0.16037094593048096,-0.39621779322624207,-0.05776628106832504,
50,1.66789,9,neck,0.23197856545448303,-0.4232063591480255,-0.06593635678291321,
50,1.66789,10,head,0.3039984703063965,-0.44919440150260925,-0.07408652454614639,
50,1.66789,11,left_shoulder,0.18149062991142273,-0.3818894326686859,0.05915432423353195,
50,1.66789,12,left_elbow,0.18216891586780548,-0.1658051609992981,0.13568708300590515,
50,1.66789,13,left_wrist,0.2668752372264862,0.016650483012199402,0.12657283246517181,
50,1.66789,14,right_shoulder,0.14070047438144684,-0.4131833016872406,-0.17458392679691315,
50,1.66789,15,right_elbow,0.14647454023361206,-0.2040521502494812,-0.23486913740634918,
50,1.66789,16,right_wrist,0.21905095875263214,-0.02428080141544342,-0.2906181216239929,
51,1.701248,0,hip_center,-0.0017032993491739035,0.00015889236237853765,0.0012395100202411413,
51,1.701248,1,right_hip,-0.02531227469444275,0.004867786541581154,-0.10238917917013168,
51,1.701248,2,right_knee,0.035388823598623276,0.36313000321388245,-0.036451973021030426,
51,1.701248,3,right_ankle,0.0012359507381916046,0.7017934918403625,0.011142902076244354,
51,1.701248,4,left_hip,0.021923815831542015,-0.0045469580218195915,0.10486596822738647,
51,1.701248,5,left_knee,0.05790092051029205,0.33123189210891724,0.13759703934192657,
51,1.701248,6,left_ankle,0.017929404973983765,0.6535247564315796,0.16007377207279205,
51,1.701248,7,spine,0.0798279196023941,-0.19781982898712158,-0.028328046202659607,
51,1.701248,8,thorax,0.16139522194862366,-0.3957814574241638,-0.057903632521629333,
51,1.701248,9,neck,0.23274235427379608,-0.4232141077518463,-0.0668378621339798,
51,1.701248,10,head,0.304623007774353,-0.4493366479873657,-0.07575163245201111,
51,1.701248,11,left_shoulder,0.18081125617027283,-0.3828834891319275,0.059477925300598145,
51,1.701248,12,left_elbow,0.18187536299228668,-0.16702547669410706,0.136642187833786,
51,1.701248,13,left_wrist,0.2669500410556793,0.015313565731048584,0.12870073318481445,
51,1.701248,14,right_shoulder,0.14392435550689697,-0.4122048616409302,-0.1751476377248764,
51,1.701248,15,right_elbow,0.1509721875190735,-0.20233045518398285,-0.2326502799987793,
51,1.701248,16,right_wrist,0.2238762527704239,-0.021743565797805786,-0.2852467894554138,
52,1.734605,0,hip_center,-0.0015998895978555083,0.0002161953307222575,0.0011490790639072657,
52,1.734605,1,right_hip,-0.02426336146891117,0.005373867694288492,-0.10266916453838348,
52,1.734605,2,right_knee,0.036539919674396515,0.363506942987442,-0.03612736612558365,
52,1.734605,3,right_ankle,0.0016900934278964996,0.7020652294158936,0.011709924787282944,
52,1.734605,4,left_hip,0.02108774520456791,-0.00493684271350503,0.10496404021978378,
52,1.734605,5,left_knee,0.05891502648591995,0.33058494329452515,0.13824039697647095,
52,1.734605,6,left_ankle,0.01822347193956375,0.6527732014656067,0.16092351078987122,
52,1.734605,7,spine,0.08045323938131332,-0.19754008948802948,-0.028463274240493774,
52,1.734605,8,thorax,0.16255193948745728,-0.3952754735946655,-0.05808190256357193,
52,1.734605,9,neck,0.23364007472991943,-0.423112690448761,-0.06779530644416809,
52,1.734605,10,head,0.30536895990371704,-0.44937095046043396,-0.07749796658754349,
52,1.734605,11,left_shoulder,0.18014976382255554,-0.38389191031455994,0.059742122888565063,
52,1.734605,12,left_elbow,0.1817329376935959,-0.16838374733924866,0.13786935806274414,
52,1.734605,13,left_wrist,0.2671929597854614,0.013835042715072632,0.13145166635513306,
52,1.734605,14,right_shoulder,0.147367924451828,-0.4109843075275421,-0.1757415533065796,
52,1.734605,15,right_elbow,0.15568433701992035,-0.20034301280975342,-0.23018939793109894,
52,1.734605,16,right_wrist,0.22845038771629333,-0.018743976950645447,-0.27938199043273926,
