frame,kp_idx,kp_name,x,y,conf
23,15,left_ankle,70.89724063873291,142.4144744873047,0.7542487978935242
23,16,right_ankle,69.84835147857666,146.44686698913574,0.9624100923538208
24,0,nose,92.90300369262695,54.56336498260498,0.9976260662078857
24,1,left_eye,94.12044525146484,52.58831977844238,0.9962523579597473
24,2,right_eye,92.68893241882324,51.37057304382324,0.9957180619239807
24,3,left_ear,91.88876152038574,51.443376541137695,0.9932811856269836
24,4,right_ear,89.96321678161621,49.73761558532715,0.9939563274383545
24,5,left_shoulder,83.77963066101074,60.087265968322754,0.9982472658157349
24,6,right_shoulder,80.93062400817871,57.24121570587158,0.9992360472679138
24,7,left_elbow,82.8620433807373,78.28628540039062,0.12379812449216843
24,8,right_elbow,81.29473686218262,76.31882667541504,0.9500745534896851
24,9,left_wrist,88.10238838195801,92.03344345092773,0.18361206352710724
24,10,right_wrist,88.24052810668945,92.71997451782227,0.8808797001838684
24,11,left_hip,71.22967720031738,90.78316688537598,0.9987207055091858
24,12,right_hip,67.68123626708984,90.53457260131836,0.999234139919281
24,13,left_knee,72.91407108306885,116.99646949768066,0.5771081447601318
24,14,right_knee,72.4722671508789,118.92244338989258,0.9425778985023499
24,15,left_ankle,70.8621883392334,143.2177734375,0.7487749457359314
24,16,right_ankle,69.76303100585938,147.0769214630127,0.9620846509933472
25,0,nose,92.98835754394531,54.6550989151001,0.9976730942726135
25,1,left_eye,94.14948463439941,52.62515068054199,0.9963276982307434
25,2,right_eye,92.75976181030273,51.46843910217285,0.9957905411720276
25,3,left_ear,91.88321113586426,51.437063217163086,0.9932771325111389
25,4,right_ear,89.96637344360352,49.78157997131348,0.9941156506538391
25,5,left_shoulder,83.7901496887207,59.928598403930664,0.9983073472976685
25,6,right_shoulder,81.18094444274902,57.7376651763916,0.9992613792419434
25,7,left_elbow,82.65170097351074,78.02200317382812,0.12163127213716507
25,8,right_elbow,81.60456657409668,77.2196102142334,0.9488054513931274
25,9,left_wrist,88.27317237854004,92.04843521118164,0.1776890903711319
25,10,right_wrist,88.71347427368164,93.35103034973145,0.8742648363113403
25,11,left_hip,71.2451696395874,90.77601432800293,0.9986231923103333
25,12,right_hip,67.7178430557251,90.55570602416992,0.9991756081581116
25,13,left_knee,72.962646484375,117.09651947021484,0.5675765872001648
25,14,right_knee,72.4703311920166,118.95557403564453,0.9416049718856812
25,15,left_ankle,70.64512729644775,143.2367992401123,0.7453835606575012
25,16,right_ankle,69.5685338973999,147.0655345916748,0.9611085653305054
26,0,nose,92.99428939819336,54.783387184143066,0.9977744817733765
26,1,left_eye,94.1520881652832,52.708868980407715,0.9965035915374756
26,2,right_eye,92.75128364562988,51.52174949645996,0.9959720373153687
26,3,left_ear,91.86593055725098,51.5179443359375,0.9935445785522461
26,4,right_ear,89.89419937133789,49.8546838760376,0.9943905472755432
26,5,left_shoulder,83.71382713317871,59.88295555114746,0.9983153343200684
26,6,right_shoulder,81.27265930175781,58.543944358825684,0.9992559552192688
26,7,left_elbow,82.39713668823242,77.63612270355225,0.118902288377285
26,8,right_elbow,81.74090385437012,77.21604824066162,0.9450317025184631
26,9,left_wrist,88.3858871459961,92.07198143005371,0.17058640718460083
26,10,right_wrist,89.92183685302734,93.88894081115723,0.8622615933418274
26,11,left_hip,71.13725185394287,90.7711410522461,0.9985312819480896
26,12,right_hip,67.72519111633301,90.65028190612793,0.999113917350769
26,13,left_knee,72.95762538909912,117.44302749633789,0.5591227412223816
26,14,right_knee,72.45841979980469,118.96140098571777,0.9401440024375916
26,15,left_ankle,70.6206226348877,143.73741149902344,0.741307258605957
26,16,right_ankle,69.51850891113281,147.31074333190918,0.9597077965736389
27,0,nose,92.89745330810547,54.96762275695801,0.9978951215744019
27,1,left_eye,94.09650802612305,52.87581443786621,0.9966936707496643
27,2,right_eye,92.7222728729248,51.66366100311279,0.9961890578269958
27,3,left_ear,91.77404403686523,51.58978462219238,0.9938668012619019
27,4,right_ear,89.85036849975586,49.92716312408447,0.9947221279144287
27,5,left_shoulder,83.5655403137207,59.68008995056152,0.998360276222229
27,6,right_shoulder,81.34759902954102,58.71203899383545,0.9992768168449402
27,7,left_elbow,82.29382514953613,77.52486228942871,0.11786660552024841
27,8,right_elbow,81.7734146118164,77.31000423431396,0.9445194602012634
27,9,left_wrist,88.46613883972168,92.10420608520508,0.16615362465381622
27,10,right_wrist,89.45779800415039,94.5053482055664,0.8578287363052368
27,11,left_hip,71.10128879547119,90.77067375183105,0.9984294772148132
27,12,right_hip,67.80753135681152,90.88913917541504,0.999050498008728
27,13,left_knee,72.26121425628662,117.43772506713867,0.5510950088500977
27,14,right_knee,72.33726501464844,118.96702766418457,0.9394770264625549
27,15,left_ankle,70.35706520080566,144.46782112121582,0.7370715737342834
27,16,right_ankle,69.31233882904053,147.40031242370605,0.9587273001670837
28,0,nose,92.92654037475586,54.96415138244629,0.997897207736969
28,1,left_eye,94.15443420410156,52.87642478942871,0.9966878294944763
28,2,right_eye,92.73343086242676,51.66458606719971,0.9962052702903748
28,3,left_ear,91.85124397277832,51.590280532836914,0.9937906861305237
28,4,right_ear,89.8768138885498,49.92147922515869,0.9947571754455566
28,5,left_shoulder,83.78664016723633,59.67297554016113,0.9983516335487366
28,6,right_shoulder,81.16578102111816,57.57739067077637,0.9992839097976685
28,7,left_elbow,82.62284278869629,77.54677772521973,0.11662470549345016
28,8,right_elbow,81.53260231018066,75.20291805267334,0.9418953061103821
28,9,left_wrist,89.32161331176758,93.14599990844727,0.16339102387428284
28,10,right_wrist,89.14717674255371,91.95107460021973,0.8515681028366089
28,11,left_hip,71.11376285552979,90.76704025268555,0.9983789324760437
28,12,right_hip,67.7774715423584,90.82263946533203,0.9990196824073792
28,13,left_knee,72.34649658203125,117.41205215454102,0.5478211641311646
28,14,right_knee,72.33523368835449,118.98636817932129,0.9391123056411743
28,15,left_ankle,70.4465389251709,144.34163093566895,0.7357544302940369
28,16,right_ankle,69.31323051452637,147.4400806427002,0.958486795425415
29,0,nose,92.99200057983398,55.018343925476074,0.99766606092453
29,1,left_eye,94.26365852355957,52.93289661407471,0.9963197112083435
29,2,right_eye,92.92695999145508,51.715335845947266,0.9957872629165649
29,3,left_ear,91.93536758422852,51.61752700805664,0.9930341839790344
29,4,right_ear,89.97682571411133,49.93091583251953,0.9940679669380188
29,5,left_shoulder,84.06184196472168,60.05972862243652,0.998238742351532
29,6,right_shoulder,81.00316047668457,57.059760093688965,0.9991902112960815
29,7,left_elbow,82.95629501342773,77.64925479888916,0.11589043587446213
29,8,right_elbow,81.44639015197754,74.30339813232422,0.9357143044471741
29,9,left_wrist,89.9774169921875,93.72355461120605,0.1619606465101242
29,10,right_wrist,87.84607887268066,87.8861141204834,0.841069221496582
29,11,left_hip,71.82837009429932,90.76657295227051,0.998292863368988
29,12,right_hip,67.68573760986328,90.81277847290039,0.9989314079284668
29,13,left_knee,72.55367279052734,117.4824333190918,0.5506265163421631
29,14,right_knee,72.30767250061035,118.93307685852051,0.9384865760803223
29,15,left_ankle,70.39258003234863,144.82057571411133,0.7386804223060608
29,16,right_ankle,69.40503120422363,147.22475051879883,0.958146333694458
30,0,nose,93.07869911193848,55.060181617736816,0.9977582097053528
30,1,left_eye,94.32378768920898,52.94578552246094,0.9964593052864075
30,2,right_eye,93.06615829467773,51.7645263671875,0.9959487318992615
30,3,left_ear,91.94367408752441,51.61773204803467,0.9932541251182556
30,4,right_ear,90.08731842041016,49.99289035797119,0.9943156838417053
30,5,left_shoulder,83.79528999328613,59.65083599090576,0.9983122944831848
30,6,right_shoulder,81.10330581665039,57.25386619567871,0.9992361664772034
30,7,left_elbow,82.64328002929688,77.43786811828613,0.11390744894742966
30,8,right_elbow,81.5103530883789,75.79246520996094,0.9362407326698303
30,9,left_wrist,89.84704971313477,93.70479583740234,0.15697212517261505
30,10,right_wrist,87.81686782836914,91.48987770080566,0.8385531306266785
30,11,left_hip,71.82604789733887,90.71877479553223,0.9982764720916748
30,12,right_hip,67.94249534606934,90.77564239501953,0.9989415407180786
30,13,left_knee,72.64060974121094,116.7192554473877,0.5426124334335327
30,14,right_knee,72.31679439544678,119.08638954162598,0.9390150904655457
30,15,left_ankle,70.53850650787354,144.7246551513672,0.7349823713302612
30,16,right_ankle,69.4226598739624,147.40148544311523,0.9583486914634705
31,0,nose,93.45293998718262,55.111188888549805,0.9976995587348938
31,1,left_eye,94.59415435791016,52.988128662109375,0.9963598847389221
31,2,right_eye,93.52343559265137,51.95155620574951,0.9958146810531616
31,3,left_ear,92.17211723327637,51.61766529083252,0.9931190609931946
31,4,right_ear,90.41085243225098,50.02957344055176,0.9941248297691345
31,5,left_shoulder,83.80960464477539,59.945693016052246,0.9982913732528687
31,6,right_shoulder,80.9514331817627,56.66695594787598,0.9992362856864929
31,7,left_elbow,82.7903938293457,77.95531272888184,0.1131436824798584
31,8,right_elbow,79.79862213134766,66.02004051208496,0.9383034110069275
31,9,left_wrist,90.64353942871094,94.0886116027832,0.15858712792396545
31,10,right_wrist,86.2566089630127,66.75328731536865,0.8450716137886047
31,11,left_hip,71.80232048034668,90.71499824523926,0.9983131885528564
31,12,right_hip,67.89718627929688,90.62723159790039,0.9989645481109619
31,13,left_knee,72.65500068664551,117.25181579589844,0.5399971604347229
31,14,right_knee,72.31788635253906,119.287109375,0.9394342303276062
31,15,left_ankle,70.63249111175537,143.99401664733887,0.733293354511261
31,16,right_ankle,69.43585872650146,147.4165916442871,0.9586101770401001
32,0,nose,93.45353126525879,55.12032508850098,0.997797966003418
32,1,left_eye,94.61078643798828,53.01368236541748,0.996495246887207
32,2,right_eye,93.52554321289062,51.98516368865967,0.9959850311279297
32,3,left_ear,92.20703125,51.616244316101074,0.9933561086654663
32,4,right_ear,90.50414085388184,50.03620147705078,0.9944267868995667
32,5,left_shoulder,83.7627124786377,59.722352027893066,0.9983794093132019
32,6,right_shoulder,81.28313064575195,56.67233943939209,0.9992861151695251
32,7,left_elbow,82.60290145874023,77.65496730804443,0.11309156566858292
32,8,right_elbow,80.89966773986816,72.21145629882812,0.9403791427612305
32,9,left_wrist,89.75607872009277,93.09723854064941,0.15715791285037994
32,10,right_wrist,87.73043632507324,89.16116714477539,0.8481646180152893
32,11,left_hip,71.58511161804199,90.78343391418457,0.9983075261116028
32,12,right_hip,67.94911861419678,90.84596633911133,0.9989774823188782
32,13,left_knee,72.67030239105225,117.09383964538574,0.5335326194763184
32,14,right_knee,72.29586601257324,119.56391334533691,0.940366268157959
32,15,left_ankle,70.69847106933594,143.0693244934082,0.7283977270126343
32,16,right_ankle,69.19720649719238,147.6051139831543,0.9588325023651123
33,0,nose,93.75080108642578,55.16584396362305,0.9977880716323853
33,1,left_eye,94.8952865600586,53.05877208709717,0.9964632391929626
33,2,right_eye,93.8494873046875,52.08757400512695,0.9959749579429626
33,3,left_ear,92.4750804901123,51.61008834838867,0.993227481842041
33,4,right_ear,90.81147193908691,50.04955291748047,0.994433581829071
33,5,left_shoulder,84.10421371459961,59.688825607299805,0.9983775019645691
33,6,right_shoulder,81.27254486083984,56.362833976745605,0.999293863773346
33,7,left_elbow,82.82599449157715,77.68346309661865,0.11262548714876175
33,8,right_elbow,80.80354690551758,72.80272006988525,0.9388440847396851
33,9,left_wrist,90.11368751525879,93.15374374389648,0.15621237456798553
33,10,right_wrist,86.78472518920898,89.29040908813477,0.8452785015106201
33,11,left_hip,71.62816047668457,90.70032119750977,0.9982811808586121
33,12,right_hip,67.88841247558594,90.5305004119873,0.9989513754844666
33,13,left_knee,72.68574714660645,117.16402053833008,0.5347124934196472
33,14,right_knee,72.29513645172119,119.36760902404785,0.9402702450752258
33,15,left_ankle,70.69082736968994,144.03892517089844,0.7289168834686279
33,16,right_ankle,69.20145988464355,147.59979248046875,0.9585587382316589
34,0,nose,93.66859436035156,55.2794075012207,0.9975287318229675
34,1,left_eye,94.85772132873535,53.162031173706055,0.996091902256012
34,2,right_eye,93.84159088134766,52.12238311767578,0.9955521821975708
34,3,left_ear,92.42178916931152,51.651010513305664,0.9924815893173218
34,4,right_ear,90.7603931427002,50.05691051483154,0.9937925934791565
34,5,left_shoulder,84.20469284057617,60.11683464050293,0.9983144998550415
34,6,right_shoulder,80.41593551635742,56.36908531188965,0.9992150664329529
34,7,left_elbow,83.10766220092773,77.73366451263428,0.11323339492082596
34,8,right_elbow,80.68342208862305,73.0179214477539,0.9331634640693665
34,9,left_wrist,90.28473854064941,93.54532241821289,0.15503448247909546
34,10,right_wrist,85.75818061828613,88.25096130371094,0.8337528705596924
34,11,left_hip,71.8159008026123,90.73967933654785,0.9982074499130249
34,12,right_hip,67.57864475250244,90.53736686706543,0.9988724589347839
34,13,left_knee,72.95741081237793,117.19964027404785,0.5366441011428833
34,14,right_knee,72.28900909423828,119.35075759887695,0.9395714998245239
34,15,left_ankle,70.60633659362793,144.29670333862305,0.7307165861129761
34,16,right_ankle,69.20490264892578,147.6012134552002,0.9578357934951782
35,0,nose,93.6732292175293,55.28196334838867,0.9974036812782288
35,1,left_eye,94.89744186401367,53.21452617645264,0.9958621263504028
35,2,right_eye,93.8548755645752,52.19810485839844,0.9953693151473999
35,3,left_ear,92.64132499694824,51.7513370513916,0.9921744465827942
35,4,right_ear,90.86221694946289,50.1215934753418,0.9934990406036377
35,5,left_shoulder,84.59684371948242,60.67523002624512,0.9982172846794128
35,6,right_shoulder,80.42614936828613,56.27695083618164,0.9991828799247742
35,7,left_elbow,83.85122299194336,78.16014289855957,0.11292340606451035
35,8,right_elbow,80.41247367858887,67.87595272064209,0.9327197074890137
35,9,left_wrist,90.57703971862793,93.72981071472168,0.15811461210250854
35,10,right_wrist,84.11001205444336,75.46088218688965,0.8357550501823425
35,11,left_hip,71.77115440368652,90.81541061401367,0.9982612133026123
35,12,right_hip,67.43611812591553,90.53838729858398,0.9988935589790344
35,13,left_knee,73.22848320007324,117.20930099487305,0.5384360551834106
35,14,right_knee,72.30897426605225,119.21822547912598,0.939713180065155
35,15,left_ankle,70.7168197631836,143.74998092651367,0.7317314147949219
35,16,right_ankle,69.20735359191895,147.61408805847168,0.9584487676620483
36,0,nose,93.67728233337402,55.326995849609375,0.9974169135093689
36,1,left_eye,94.87190246582031,53.21362495422363,0.995840311050415
36,2,right_eye,93.84675025939941,52.243051528930664,0.9953674674034119
36,3,left_ear,92.5547981262207,51.75118446350098,0.991995096206665
36,4,right_ear,90.81865310668945,50.26337146759033,0.9935519099235535
36,5,left_shoulder,84.8213005065918,60.645456314086914,0.9982651472091675
36,6,right_shoulder,80.47715187072754,57.089033126831055,0.9992184638977051
36,7,left_elbow,83.93301963806152,78.35520267486572,0.1156284436583519
36,8,right_elbow,80.26637077331543,73.9584732055664,0.9326918721199036
36,9,left_wrist,91.03657722473145,94.01993751525879,0.16152352094650269
36,10,right_wrist,85.53085327148438,90.57526588439941,0.8364274501800537
36,11,left_hip,71.80029392242432,90.82473754882812,0.998228132724762
36,12,right_hip,67.37564086914062,90.61630249023438,0.9988885521888733
36,13,left_knee,73.43255519866943,117.32114791870117,0.5372897386550903
36,14,right_knee,72.25663185119629,119.13932800292969,0.9394840002059937
36,15,left_ankle,70.71753025054932,143.17158699035645,0.7313115000724792
36,16,right_ankle,69.13812160491943,147.59289741516113,0.9585033655166626
37,0,nose,93.64128112792969,55.447726249694824,0.9975506663322449
37,1,left_eye,94.85389709472656,53.349342346191406,0.9960514307022095
37,2,right_eye,93.80762100219727,52.33386516571045,0.9956105351448059
37,3,left_ear,92.43186950683594,51.78275108337402,0.9923546314239502
37,4,right_ear,90.75216293334961,50.31147480010986,0.9939320683479309
37,5,left_shoulder,84.75918769836426,60.50654888153076,0.9983406662940979
37,6,right_shoulder,80.48837661743164,57.88883686065674,0.999261200428009
37,7,left_elbow,83.92573356628418,78.37158203125,0.11650174111127853
37,8,right_elbow,80.14791488647461,75.9039831161499,0.9340916872024536
37,9,left_wrist,91.02367401123047,94.01098251342773,0.16034217178821564
37,10,right_wrist,86.20957374572754,92.73585319519043,0.8367286920547485
37,11,left_hip,71.64693355560303,90.82633972167969,0.9982072114944458
37,12,right_hip,67.24233150482178,90.64334869384766,0.998885989189148
37,13,left_knee,73.47714424133301,117.3154354095459,0.5327073931694031
37,14,right_knee,72.35010623931885,118.96868705749512,0.9399091005325317
37,15,left_ankle,70.70740699768066,143.04449081420898,0.7293983697891235
37,16,right_ankle,69.13992404937744,147.3982810974121,0.9586693048477173
38,0,nose,93.64455223083496,55.45046806335449,0.9975138902664185
38,1,left_eye,94.8563289642334,53.40137481689453,0.9959744811058044
38,2,right_eye,93.80544662475586,52.42392063140869,0.9955371022224426
38,3,left_ear,92.431640625,51.79152965545654,0.9922011494636536
38,4,right_ear,90.74786186218262,50.32855033874512,0.9938855767250061
38,5,left_shoulder,84.9636173248291,60.713396072387695,0.9983847141265869
38,6,right_shoulder,79.98156070709229,57.84046649932861,0.9992682933807373
38,7,left_elbow,84.91332054138184,78.47902774810791,0.12345795333385468
38,8,right_elbow,79.91172790527344,76.0411548614502,0.9332250952720642
38,9,left_wrist,91.37358665466309,94.43601608276367,0.16767095029354095
38,10,right_wrist,85.42678833007812,90.5078125,0.8361389636993408
38,11,left_hip,72.1352481842041,90.81183433532715,0.9981949925422668
38,12,right_hip,67.078857421875,90.56123733520508,0.9988632202148438
38,13,left_knee,74.03667449951172,117.42982864379883,0.5383539199829102
38,14,right_knee,72.34894752502441,118.81868362426758,0.9403238892555237
38,15,left_ankle,70.6995153427124,142.8379249572754,0.7339726090431213
38,16,right_ankle,69.14165496826172,146.90622329711914,0.9591580033302307
39,0,nose,93.63862991333008,55.44434070587158,0.9976456761360168
39,1,left_eye,94.85342979431152,53.400607109069824,0.9961873888969421
39,2,right_eye,93.75713348388672,52.41869926452637,0.9957743287086487
39,3,left_ear,92.41716384887695,51.79069995880127,0.9925728440284729
39,4,right_ear,90.69719314575195,50.32811641693115,0.9942453503608704
39,5,left_shoulder,84.77537155151367,60.53947448730469,0.9984586834907532
39,6,right_shoulder,80.09450912475586,58.215036392211914,0.9993048906326294
39,7,left_elbow,84.89578247070312,78.45643520355225,0.1253678947687149
39,8,right_elbow,79.92175102233887,76.29952907562256,0.9346320033073425
39,9,left_wrist,91.31879806518555,94.40382957458496,0.16815125942230225
39,10,right_wrist,86.12295150756836,91.00430488586426,0.8368287086486816
39,11,left_hip,71.78244590759277,90.83391189575195,0.9981829524040222
39,12,right_hip,67.08096504211426,90.72074890136719,0.9988657832145691
39,13,left_knee,74.03302192687988,117.42793083190918,0.5345051884651184
39,14,right_knee,72.34616279602051,118.88857841491699,0.9410281181335449
39,15,left_ankle,70.69960117340088,142.6286792755127,0.731650173664093
39,16,right_ankle,69.03260707855225,146.94470405578613,0.95948725938797
40,0,nose,93.85960578918457,55.4435920715332,0.9975758194923401
40,1,left_eye,94.97880935668945,53.39975833892822,0.9960623979568481
40,2,right_eye,93.95439147949219,52.48976707458496,0.9956486821174622
40,3,left_ear,92.44182586669922,51.740427017211914,0.9923050999641418
40,4,right_ear,90.79084396362305,50.36147117614746,0.9941285848617554
40,5,left_shoulder,84.7986888885498,60.623769760131836,0.9984610676765442
40,6,right_shoulder,80.10431289672852,58.16445350646973,0.999295711517334
40,7,left_elbow,84.9091911315918,78.88228416442871,0.1268230527639389
40,8,right_elbow,79.91337776184082,75.8765697479248,0.9334827661514282
40,9,left_wrist,91.61310195922852,94.37037467956543,0.16968049108982086
40,10,right_wrist,85.67557334899902,90.9306812286377,0.8345773220062256
40,11,left_hip,71.7624044418335,90.80824851989746,0.9981348514556885
40,12,right_hip,67.04920291900635,90.66755294799805,0.9988208413124084
40,13,left_knee,74.02183532714844,117.42467880249023,0.5323353409767151
40,14,right_knee,72.3758602142334,118.83485794067383,0.9406405687332153
40,15,left_ankle,70.55609703063965,142.58520126342773,0.7302078008651733
40,16,right_ankle,68.99345397949219,146.88444137573242,0.9591976404190063
41,0,nose,93.78122329711914,55.463290214538574,0.9977245330810547
41,1,left_eye,94.97614860534668,53.445496559143066,0.9962968826293945
41,2,right_eye,93.87182235717773,52.50416278839111,0.9959077835083008
41,3,left_ear,92.4575424194336,51.80453300476074,0.9927474856376648
41,4,right_ear,90.77559471130371,50.36910533905029,0.9945075511932373
41,5,left_shoulder,84.79047775268555,60.556087493896484,0.9985560774803162
41,6,right_shoulder,80.13050079345703,58.35160732269287,0.9993384480476379
41,7,left_elbow,84.86985206604004,78.85640144348145,0.13406787812709808
41,8,right_elbow,79.83046531677246,76.84292793273926,0.9357477426528931
41,9,left_wrist,91.57130241394043,94.35688972473145,0.17579567432403564
41,10,right_wrist,85.96684455871582,91.92499160766602,0.8384271860122681
41,11,left_hip,71.73726558685303,90.7430362701416,0.9981710910797119
41,12,right_hip,66.97709560394287,90.67917823791504,0.9988477826118469
41,13,left_knee,74.14451599121094,117.41567611694336,0.5313231348991394
41,14,right_knee,72.40673065185547,118.87479782104492,0.9420043230056763
41,15,left_ankle,70.55716514587402,142.36651420593262,0.7297466993331909
41,16,right_ankle,68.99466037750244,146.80557250976562,0.9599778652191162
42,0,nose,93.73950004577637,55.46206474304199,0.9978559613227844
42,1,left_eye,94.97285842895508,53.447232246398926,0.9965065121650696
42,2,right_eye,93.81039619445801,52.49387741088867,0.9961357712745667
42,3,left_ear,92.47495651245117,51.81352615356445,0.9931301474571228
42,4,right_ear,90.76189041137695,50.358991622924805,0.9948466420173645
42,5,left_shoulder,84.68304634094238,60.36149024963379,0.9986323118209839
42,6,right_shoulder,80.15130996704102,58.397836685180664,0.9993751049041748
42,7,left_elbow,84.72367286682129,78.64651679992676,0.13791368901729584
42,8,right_elbow,79.81319427490234,77.21550941467285,0.9379991888999939
42,9,left_wrist,91.55801773071289,94.27315711975098,0.17871040105819702
42,10,right_wrist,87.48349189758301,93.35281372070312,0.8420860767364502
42,11,left_hip,71.69569492340088,90.73803901672363,0.9981643557548523
42,12,right_hip,66.97966575622559,90.73012351989746,0.9988450407981873
42,13,left_knee,74.2827320098877,117.42475509643555,0.5287702083587646
42,14,right_knee,72.50350952148438,118.87207984924316,0.9426369667053223
42,15,left_ankle,70.51867008209229,142.36332893371582,0.7289915084838867
42,16,right_ankle,68.99703025817871,146.78802490234375,0.9600212574005127
43,0,nose,93.72247695922852,55.44846057891846,0.9979982376098633
43,1,left_eye,94.96732711791992,53.44016075134277,0.9967352747917175
43,2,right_eye,93.76944541931152,52.46745586395264,0.9963815212249756
43,3,left_ear,92.47438430786133,51.81408405303955,0.9935430884361267
43,4,right_ear,90.74662208557129,50.35037040710449,0.9951879382133484
43,5,left_shoulder,84.50559616088867,60.227742195129395,0.9986907243728638
43,6,right_shoulder,80.25158882141113,58.389320373535156,0.9994059205055237
43,7,left_elbow,84.45961952209473,78.58110904693604,0.1387043595314026
43,8,right_elbow,79.85552310943604,76.91500186920166,0.9396398663520813
43,9,left_wrist,91.53703689575195,94.25176620483398,0.1795034408569336
43,10,right_wrist,88.15176010131836,93.67846488952637,0.8443117141723633
43,11,left_hip,71.59491062164307,90.74986457824707,0.9981622695922852
43,12,right_hip,67.01315879821777,90.76632499694824,0.998849093914032
43,13,left_knee,74.27920341491699,117.4268913269043,0.5255748629570007
43,14,right_knee,72.62989044189453,118.87560844421387,0.9431843161582947
43,15,left_ankle,70.4695987701416,142.48982429504395,0.7287276387214661
43,16,right_ankle,68.99355888366699,146.79125785827637,0.9602736830711365
44,0,nose,93.69539260864258,55.42897701263428,0.9981134533882141
44,1,left_eye,94.96007919311523,53.43958854675293,0.9969198703765869
44,2,right_eye,93.72396469116211,52.4283504486084,0.9965789318084717
44,3,left_ear,92.48437881469727,51.84887886047363,0.9938658475875854
44,4,right_ear,90.74216842651367,50.32809257507324,0.995451033115387
44,5,left_shoulder,84.43770408630371,60.20703315734863,0.9987087249755859
44,6,right_shoulder,80.31085014343262,58.37705135345459,0.9994215369224548
44,7,left_elbow,84.2347526550293,78.54377746582031,0.1385081559419632
44,8,right_elbow,79.87782955169678,76.69020652770996,0.9400949478149414
44,9,left_wrist,91.3512134552002,94.21574592590332,0.18010520935058594
44,10,right_wrist,88.55123519897461,93.90582084655762,0.8446983098983765
44,11,left_hip,71.59053802490234,90.81075668334961,0.9981473684310913
44,12,right_hip,67.04301357269287,90.81124305725098,0.9988458752632141
44,13,left_knee,74.27152156829834,117.42743492126465,0.5251539349555969
44,14,right_knee,72.68479347229004,118.84991645812988,0.9433385133743286
44,15,left_ankle,70.46600341796875,142.69140243530273,0.7298418879508972
44,16,right_ankle,68.99327278137207,146.81963920593262,0.9604293704032898
45,0,nose,93.64202499389648,55.42050361633301,0.9981817603111267
45,1,left_eye,94.9323844909668,53.43903064727783,0.9970335960388184
45,2,right_eye,93.67670059204102,52.410855293273926,0.996691882610321
45,3,left_ear,92.4878978729248,51.87588691711426,0.9940369725227356
45,4,right_ear,90.73915481567383,50.322275161743164,0.9955936670303345
45,5,left_shoulder,84.25436973571777,60.20688533782959,0.9987075924873352
45,6,right_shoulder,80.3769302368164,58.353281021118164,0.9994217157363892
45,7,left_elbow,83.17034721374512,78.3358097076416,0.1363726556301117
45,8,right_elbow,80.80297470092773,77.09630489349365,0.9389417767524719
45,9,left_wrist,91.00028038024902,94.20225143432617,0.17730547487735748
45,10,right_wrist,88.5651683807373,94.07013893127441,0.8408298492431641
45,11,left_hip,71.57414436340332,90.88951110839844,0.9981011748313904
45,12,right_hip,67.11658477783203,90.90612411499023,0.9988182783126831
45,13,left_knee,74.26866054534912,117.44020462036133,0.5241472125053406
45,14,right_knee,72.73983955383301,118.82892608642578,0.9431127905845642
45,15,left_ankle,70.46339511871338,142.70448684692383,0.7301845550537109
45,16,right_ankle,68.99145603179932,146.93735122680664,0.9601128101348877
46,0,nose,93.66556167602539,55.39616584777832,0.998255729675293
46,1,left_eye,94.9324893951416,53.4019660949707,0.9971441626548767
46,2,right_eye,93.71907234191895,52.39671230316162,0.9968090057373047
46,3,left_ear,92.49212265014648,51.835012435913086,0.9942382574081421
46,4,right_ear,90.89797019958496,50.32068729400635,0.995778501033783
46,5,left_shoulder,83.75563621520996,60.1527214050293,0.9987658262252808
46,6,right_shoulder,81.18292808532715,58.1392765045166,0.9994573593139648
46,7,left_elbow,82.72871017456055,78.18968296051025,0.13419684767723083
46,8,right_elbow,81.5894889831543,77.14886665344238,0.9408903121948242
46,9,left_wrist,90.09391784667969,94.16749954223633,0.174453005194664
46,10,right_wrist,88.7598991394043,94.16435241699219,0.8442262411117554
46,11,left_hip,71.39306545257568,90.88615417480469,0.998137354850769
46,12,right_hip,67.33914852142334,90.81161499023438,0.9988526105880737
46,13,left_knee,74.26644325256348,117.43710517883301,0.5203364491462708
46,14,right_knee,72.80767917633057,118.7972354888916,0.9436332583427429
46,15,left_ankle,70.48967838287354,142.81451225280762,0.7293631434440613
46,16,right_ankle,69.00866031646729,147.11016654968262,0.9603385925292969
47,0,nose,93.72591972351074,55.4209566116333,0.9982407689094543
47,1,left_eye,94.93513107299805,53.37903022766113,0.9971063733100891
47,2,right_eye,93.79818916320801,52.39642143249512,0.9967697858810425
47,3,left_ear,92.47797966003418,51.81464195251465,0.994107186794281
47,4,right_ear,90.90478897094727,50.341949462890625,0.9957476854324341
47,5,left_shoulder,83.78201484680176,60.167226791381836,0.9987776279449463
47,6,right_shoulder,81.13584518432617,58.13894271850586,0.9994621276855469
47,7,left_elbow,83.12992095947266,78.61525058746338,0.1327829360961914
47,8,right_elbow,81.64027214050293,77.02860832214355,0.9397679567337036
47,9,left_wrist,90.63473701477051,94.75424766540527,0.17285554111003876
47,10,right_wrist,88.31883430480957,93.71200561523438,0.8414505124092102
47,11,left_hip,71.29948616027832,91.03921890258789,0.9981206059455872
47,12,right_hip,67.33682155609131,90.86518287658691,0.9988319873809814
